,Player_Name,Country,Overs,Maidens,Runs,Wkts,Econ,Inns,Oppn,Ground,Date
13725,GJ Bailey ,AUS,DNB,-,-,-,-,2,v Scotland,Edinburgh,3 Sep 2013
13726,SE Marsh ,AUS,DNB,-,-,-,-,2,v Scotland,Edinburgh,3 Sep 2013
13727,AJ Finch ,AUS,DNB,-,-,-,-,2,v Scotland,Edinburgh,3 Sep 2013
13728,TJ Murtagh ,IRE,10.0,1,47,1,4.70,1,v Scotland,Belfast,6 Sep 2013
13729,DT Johnston ,IRE,9.0,0,60,0,6.66,1,v Scotland,Belfast,6 Sep 2013
13730,MC Sorensen ,IRE,10.0,1,37,2,3.70,1,v Scotland,Belfast,6 Sep 2013
13731,PR Stirling ,IRE,4.0,0,20,1,5.00,1,v Scotland,Belfast,6 Sep 2013
13732,EJ Richardson ,IRE,3.0,0,15,0,5.00,1,v Scotland,Belfast,6 Sep 2013
13733,GH Dockrell ,IRE,10.0,2,24,4,2.40,1,v Scotland,Belfast,6 Sep 2013
13734,KJ O'Brien ,IRE,4.0,0,18,0,4.50,1,v Scotland,Belfast,6 Sep 2013
13735,GC Wilson ,IRE,DNB,-,-,-,-,1,v Scotland,Belfast,6 Sep 2013
13736,WTS Porterfield ,IRE,DNB,-,-,-,-,1,v Scotland,Belfast,6 Sep 2013
13737,NJ O'Brien ,IRE,DNB,-,-,-,-,1,v Scotland,Belfast,6 Sep 2013
13738,EC Joyce ,IRE,DNB,-,-,-,-,1,v Scotland,Belfast,6 Sep 2013
13739,I Wardlaw ,SCOT,10.0,0,48,2,4.80,2,v Ireland,Belfast,6 Sep 2013
13740,SM Sharif ,SCOT,10.0,0,49,1,4.90,2,v Ireland,Belfast,6 Sep 2013
13741,RML Taylor ,SCOT,9.5,0,63,1,6.40,2,v Ireland,Belfast,6 Sep 2013
13742,RM Haq ,SCOT,10.0,1,26,3,2.60,2,v Ireland,Belfast,6 Sep 2013
13743,CS MacLeod ,SCOT,6.0,1,18,1,3.00,2,v Ireland,Belfast,6 Sep 2013
13744,MW Machan ,SCOT,4.0,0,15,1,3.75,2,v Ireland,Belfast,6 Sep 2013
13745,HJW Gardiner ,SCOT,DNB,-,-,-,-,2,v Ireland,Belfast,6 Sep 2013
13746,D Murphy ,SCOT,DNB,-,-,-,-,2,v Ireland,Belfast,6 Sep 2013
13747,RD Berrington ,SCOT,DNB,-,-,-,-,2,v Ireland,Belfast,6 Sep 2013
13748,PL Mommsen ,SCOT,DNB,-,-,-,-,2,v Ireland,Belfast,6 Sep 2013
13749,FRJ Coleman ,SCOT,DNB,-,-,-,-,2,v Ireland,Belfast,6 Sep 2013
13750,ST Finn ,ENG,10.0,1,68,2,6.80,1,v Australia,Manchester,8 Sep 2013
13751,WB Rankin ,ENG,10.0,0,49,2,4.90,1,v Australia,Manchester,8 Sep 2013
13752,BA Stokes ,ENG,10.0,0,66,0,6.60,1,v Australia,Manchester,8 Sep 2013
13753,RS Bopara ,ENG,10.0,0,57,2,5.70,1,v Australia,Manchester,8 Sep 2013
13754,JC Tredwell ,ENG,8.0,0,60,1,7.50,1,v Australia,Manchester,8 Sep 2013
13755,JE Root ,ENG,2.0,0,13,0,6.50,1,v Australia,Manchester,8 Sep 2013
13756,IJL Trott ,ENG,DNB,-,-,-,-,1,v Australia,Manchester,8 Sep 2013
13757,JC Buttler ,ENG,DNB,-,-,-,-,1,v Australia,Manchester,8 Sep 2013
13758,MA Carberry ,ENG,DNB,-,-,-,-,1,v Australia,Manchester,8 Sep 2013
13759,KP Pietersen ,ENG,DNB,-,-,-,-,1,v Australia,Manchester,8 Sep 2013
13760,EJG Morgan ,ENG,DNB,-,-,-,-,1,v Australia,Manchester,8 Sep 2013
13761,CJ McKay ,AUS,9.2,1,47,3,5.03,2,v England,Manchester,8 Sep 2013
13762,MG Johnson ,AUS,10.0,2,36,2,3.60,2,v England,Manchester,8 Sep 2013
13763,JP Faulkner ,AUS,8.0,1,39,1,4.87,2,v England,Manchester,8 Sep 2013
13764,AC Voges ,AUS,6.0,0,32,1,5.33,2,v England,Manchester,8 Sep 2013
13765,Fawad Ahmed ,AUS,7.0,0,55,1,7.85,2,v England,Manchester,8 Sep 2013
13766,SR Watson ,AUS,4.0,1,17,1,4.25,2,v England,Manchester,8 Sep 2013
13767,MS Wade ,AUS,DNB,-,-,-,-,2,v England,Manchester,8 Sep 2013
13768,GJ Bailey ,AUS,DNB,-,-,-,-,2,v England,Manchester,8 Sep 2013
13769,SE Marsh ,AUS,DNB,-,-,-,-,2,v England,Manchester,8 Sep 2013
13770,AJ Finch ,AUS,DNB,-,-,-,-,2,v England,Manchester,8 Sep 2013
13771,MJ Clarke ,AUS,DNB,-,-,-,-,2,v England,Manchester,8 Sep 2013
13772,SR Thompson ,IRE,9.3,0,20,2,2.10,1,v Scotland,Belfast,8 Sep 2013
13773,MC Sorensen ,IRE,10.0,0,36,3,3.60,1,v Scotland,Belfast,8 Sep 2013
13774,EJ Richardson ,IRE,8.0,0,39,2,4.87,1,v Scotland,Belfast,8 Sep 2013
13775,KJ O'Brien ,IRE,10.0,0,31,3,3.10,1,v Scotland,Belfast,8 Sep 2013
13776,GH Dockrell ,IRE,10.0,1,25,0,2.50,1,v Scotland,Belfast,8 Sep 2013
13777,PR Stirling ,IRE,2.0,0,9,0,4.50,1,v Scotland,Belfast,8 Sep 2013
13778,WTS Porterfield ,IRE,DNB,-,-,-,-,1,v Scotland,Belfast,8 Sep 2013
13779,NJ O'Brien ,IRE,DNB,-,-,-,-,1,v Scotland,Belfast,8 Sep 2013
13780,EC Joyce ,IRE,DNB,-,-,-,-,1,v Scotland,Belfast,8 Sep 2013
13781,GC Wilson ,IRE,DNB,-,-,-,-,1,v Scotland,Belfast,8 Sep 2013
13782,AR White ,IRE,DNB,-,-,-,-,1,v Scotland,Belfast,8 Sep 2013
13783,I Wardlaw ,SCOT,10.0,0,60,2,6.00,2,v Ireland,Belfast,8 Sep 2013
13784,GD Drummond ,SCOT,3.0,0,15,0,5.00,2,v Ireland,Belfast,8 Sep 2013
13785,SM Sharif ,SCOT,7.0,0,38,0,5.42,2,v Ireland,Belfast,8 Sep 2013
13786,RM Haq ,SCOT,10.0,1,39,1,3.90,2,v Ireland,Belfast,8 Sep 2013
13787,MW Machan ,SCOT,3.0,0,9,0,3.00,2,v Ireland,Belfast,8 Sep 2013
13788,HJW Gardiner ,SCOT,DNB,-,-,-,-,2,v Ireland,Belfast,8 Sep 2013
13789,RD Berrington ,SCOT,DNB,-,-,-,-,2,v Ireland,Belfast,8 Sep 2013
13790,PL Mommsen ,SCOT,DNB,-,-,-,-,2,v Ireland,Belfast,8 Sep 2013
13791,D Murphy ,SCOT,DNB,-,-,-,-,2,v Ireland,Belfast,8 Sep 2013
13792,CS MacLeod ,SCOT,DNB,-,-,-,-,2,v Ireland,Belfast,8 Sep 2013
13793,FRJ Coleman ,SCOT,DNB,-,-,-,-,2,v Ireland,Belfast,8 Sep 2013
13794,WB Rankin ,ENG,TDNB,-,-,-,-,-,v Australia,Birmingham,11 Sep 2013
13795,JC Tredwell ,ENG,TDNB,-,-,-,-,-,v Australia,Birmingham,11 Sep 2013
13796,MA Carberry ,ENG,TDNB,-,-,-,-,-,v Australia,Birmingham,11 Sep 2013
13797,BA Stokes ,ENG,TDNB,-,-,-,-,-,v Australia,Birmingham,11 Sep 2013
13798,ST Finn ,ENG,TDNB,-,-,-,-,-,v Australia,Birmingham,11 Sep 2013
13799,RS Bopara ,ENG,TDNB,-,-,-,-,-,v Australia,Birmingham,11 Sep 2013
13800,KP Pietersen ,ENG,TDNB,-,-,-,-,-,v Australia,Birmingham,11 Sep 2013
13801,JE Root ,ENG,TDNB,-,-,-,-,-,v Australia,Birmingham,11 Sep 2013
13802,EJG Morgan ,ENG,TDNB,-,-,-,-,-,v Australia,Birmingham,11 Sep 2013
13803,IJL Trott ,ENG,TDNB,-,-,-,-,-,v Australia,Birmingham,11 Sep 2013
13804,JC Buttler ,ENG,TDNB,-,-,-,-,-,v Australia,Birmingham,11 Sep 2013
13805,CJ McKay ,AUS,5.0,0,23,0,4.60,1,v England,Birmingham,11 Sep 2013
13806,MG Johnson ,AUS,5.0,0,20,1,4.00,1,v England,Birmingham,11 Sep 2013
13807,JR Hazlewood ,AUS,2.0,0,6,0,3.00,1,v England,Birmingham,11 Sep 2013
13808,JP Faulkner ,AUS,1.0,0,3,0,3.00,1,v England,Birmingham,11 Sep 2013
13809,AC Voges ,AUS,1.1,0,3,1,2.57,1,v England,Birmingham,11 Sep 2013
13810,MJ Clarke ,AUS,1.0,0,4,0,4.00,1,v England,Birmingham,11 Sep 2013
13811,MS Wade ,AUS,DNB,-,-,-,-,1,v England,Birmingham,11 Sep 2013
13812,GJ Bailey ,AUS,DNB,-,-,-,-,1,v England,Birmingham,11 Sep 2013
13813,SE Marsh ,AUS,DNB,-,-,-,-,1,v England,Birmingham,11 Sep 2013
13814,AJ Finch ,AUS,DNB,-,-,-,-,1,v England,Birmingham,11 Sep 2013
13815,SR Watson ,AUS,DNB,-,-,-,-,1,v England,Birmingham,11 Sep 2013
13816,ST Finn ,ENG,10.0,0,43,2,4.30,1,v Australia,Cardiff,14 Sep 2013
13817,WB Rankin ,ENG,10.0,1,31,2,3.10,1,v Australia,Cardiff,14 Sep 2013
13818,BA Stokes ,ENG,9.0,1,42,1,4.66,1,v Australia,Cardiff,14 Sep 2013
13819,RS Bopara ,ENG,10.0,0,45,1,4.50,1,v Australia,Cardiff,14 Sep 2013
13820,JC Tredwell ,ENG,8.2,0,53,3,6.36,1,v Australia,Cardiff,14 Sep 2013
13821,JE Root ,ENG,1.0,0,9,0,9.00,1,v Australia,Cardiff,14 Sep 2013
13822,MA Carberry ,ENG,DNB,-,-,-,-,1,v Australia,Cardiff,14 Sep 2013
13823,KP Pietersen ,ENG,DNB,-,-,-,-,1,v Australia,Cardiff,14 Sep 2013
13824,EJG Morgan ,ENG,DNB,-,-,-,-,1,v Australia,Cardiff,14 Sep 2013
13825,IJL Trott ,ENG,DNB,-,-,-,-,1,v Australia,Cardiff,14 Sep 2013
13826,JC Buttler ,ENG,DNB,-,-,-,-,1,v Australia,Cardiff,14 Sep 2013
13827,CJ McKay ,AUS,10.0,3,39,4,3.90,2,v England,Cardiff,14 Sep 2013
13828,MG Johnson ,AUS,9.3,0,64,0,6.73,2,v England,Cardiff,14 Sep 2013
13829,JP Faulkner ,AUS,10.0,1,43,1,4.30,2,v England,Cardiff,14 Sep 2013
13830,SR Watson ,AUS,10.0,0,43,1,4.30,2,v England,Cardiff,14 Sep 2013
13831,NM Coulter-Nile ,AUS,10.0,0,34,1,3.40,2,v England,Cardiff,14 Sep 2013
13832,GJ Bailey ,AUS,DNB,-,-,-,-,2,v England,Cardiff,14 Sep 2013
13833,SE Marsh ,AUS,DNB,-,-,-,-,2,v England,Cardiff,14 Sep 2013
13834,AJ Finch ,AUS,DNB,-,-,-,-,2,v England,Cardiff,14 Sep 2013
13835,MJ Clarke ,AUS,DNB,-,-,-,-,2,v England,Cardiff,14 Sep 2013
13836,AC Voges ,AUS,DNB,-,-,-,-,2,v England,Cardiff,14 Sep 2013
13837,MS Wade ,AUS,DNB,-,-,-,-,2,v England,Cardiff,14 Sep 2013
13838,WB Rankin ,ENG,9.1,1,26,1,2.83,1,v Australia,Southampton,16 Sep 2013
13839,CJ Jordan ,ENG,10.0,0,51,3,5.10,1,v Australia,Southampton,16 Sep 2013
13840,BA Stokes ,ENG,10.0,0,61,5,6.10,1,v Australia,Southampton,16 Sep 2013
13841,RS Bopara ,ENG,10.0,0,54,0,5.40,1,v Australia,Southampton,16 Sep 2013
13842,JC Tredwell ,ENG,4.0,0,38,0,9.50,1,v Australia,Southampton,16 Sep 2013
13843,JE Root ,ENG,6.0,0,58,1,9.66,1,v Australia,Southampton,16 Sep 2013
13844,KP Pietersen ,ENG,DNB,-,-,-,-,1,v Australia,Southampton,16 Sep 2013
13845,EJG Morgan ,ENG,DNB,-,-,-,-,1,v Australia,Southampton,16 Sep 2013
13846,JC Buttler ,ENG,DNB,-,-,-,-,1,v Australia,Southampton,16 Sep 2013
13847,LJ Wright ,ENG,DNB,-,-,-,-,1,v Australia,Southampton,16 Sep 2013
13848,MA Carberry ,ENG,DNB,-,-,-,-,1,v Australia,Southampton,16 Sep 2013
13849,CJ McKay ,AUS,9.0,1,54,0,6.00,2,v England,Southampton,16 Sep 2013
13850,MG Johnson ,AUS,10.0,1,21,2,2.10,2,v England,Southampton,16 Sep 2013
13851,JP Faulkner ,AUS,9.0,0,38,3,4.22,2,v England,Southampton,16 Sep 2013
13852,Fawad Ahmed ,AUS,7.0,0,51,1,7.28,2,v England,Southampton,16 Sep 2013
13853,AC Voges ,AUS,4.0,0,25,1,6.25,2,v England,Southampton,16 Sep 2013
13854,SR Watson ,AUS,9.0,0,52,1,5.77,2,v England,Southampton,16 Sep 2013
13855,MJ Clarke ,AUS,DNB,-,-,-,-,2,v England,Southampton,16 Sep 2013
13856,PJ Hughes ,AUS,DNB,-,-,-,-,2,v England,Southampton,16 Sep 2013
13857,MS Wade ,AUS,DNB,-,-,-,-,2,v England,Southampton,16 Sep 2013
13858,GJ Bailey ,AUS,DNB,-,-,-,-,2,v England,Southampton,16 Sep 2013
13859,AJ Finch ,AUS,DNB,-,-,-,-,2,v England,Southampton,16 Sep 2013
13860,Hamid Hassan ,AFG,10.0,2,19,4,1.90,1,v Kenya,Sharjah,2 Oct 2013
13861,Shapoor Zadran ,AFG,5.0,0,16,2,3.20,1,v Kenya,Sharjah,2 Oct 2013
13862,Amir Hamza ,AFG,6.0,2,16,1,2.66,1,v Kenya,Sharjah,2 Oct 2013
13863,Mirwais Ashraf ,AFG,4.0,1,5,0,1.25,1,v Kenya,Sharjah,2 Oct 2013
13864,Rahmat Shah ,AFG,1.5,1,7,1,3.81,1,v Kenya,Sharjah,2 Oct 2013
13865,Samiullah Shinwari ,AFG,7.0,0,14,2,2.00,1,v Kenya,Sharjah,2 Oct 2013
13866,Mohammad Nabi ,AFG,4.0,0,9,0,2.25,1,v Kenya,Sharjah,2 Oct 2013
13867,Hashmatullah Shahidi ,AFG,DNB,-,-,-,-,1,v Kenya,Sharjah,2 Oct 2013
13868,Mohammad Shahzad ,AFG,DNB,-,-,-,-,1,v Kenya,Sharjah,2 Oct 2013
13869,Asghar Afghan ,AFG,DNB,-,-,-,-,1,v Kenya,Sharjah,2 Oct 2013
13870,Nawroz Mangal ,AFG,DNB,-,-,-,-,1,v Kenya,Sharjah,2 Oct 2013
13871,NN Odhiambo ,KENYA,4.0,0,13,0,3.25,2,v Afghanistan,Sharjah,2 Oct 2013
13872,E Otieno ,KENYA,5.0,1,21,0,4.20,2,v Afghanistan,Sharjah,2 Oct 2013
13873,RG Aga ,KENYA,5.0,0,19,0,3.80,2,v Afghanistan,Sharjah,2 Oct 2013
13874,SO Ngoche ,KENYA,2.0,0,28,0,14.00,2,v Afghanistan,Sharjah,2 Oct 2013
13875,HA Varaiya ,KENYA,1.5,0,12,2,6.54,2,v Afghanistan,Sharjah,2 Oct 2013
13876,CO Obuya ,KENYA,DNB,-,-,-,-,2,v Afghanistan,Sharjah,2 Oct 2013
13877,RR Patel ,KENYA,DNB,-,-,-,-,2,v Afghanistan,Sharjah,2 Oct 2013
13878,IA Karim ,KENYA,DNB,-,-,-,-,2,v Afghanistan,Sharjah,2 Oct 2013
13879,AA Obanda ,KENYA,DNB,-,-,-,-,2,v Afghanistan,Sharjah,2 Oct 2013
13880,MA Ouma ,KENYA,DNB,-,-,-,-,2,v Afghanistan,Sharjah,2 Oct 2013
13881,DM Gondaria ,KENYA,DNB,-,-,-,-,2,v Afghanistan,Sharjah,2 Oct 2013
13882,Hamid Hassan ,AFG,7.0,3,11,2,1.57,1,v Kenya,Sharjah,4 Oct 2013
13883,Shapoor Zadran ,AFG,5.0,1,9,0,1.80,1,v Kenya,Sharjah,4 Oct 2013
13884,Karim Sadiq ,AFG,7.0,2,10,2,1.42,1,v Kenya,Sharjah,4 Oct 2013
13885,Mohammad Nabi ,AFG,8.3,4,10,2,1.17,1,v Kenya,Sharjah,4 Oct 2013
13886,Amir Hamza ,AFG,10.0,1,19,3,1.90,1,v Kenya,Sharjah,4 Oct 2013
13887,Rahmat Shah ,AFG,2.0,0,14,0,7.00,1,v Kenya,Sharjah,4 Oct 2013
13888,Samiullah Shinwari ,AFG,4.0,0,17,0,4.25,1,v Kenya,Sharjah,4 Oct 2013
13889,Mohammad Shahzad ,AFG,DNB,-,-,-,-,1,v Kenya,Sharjah,4 Oct 2013
13890,Nawroz Mangal ,AFG,DNB,-,-,-,-,1,v Kenya,Sharjah,4 Oct 2013
13891,Hashmatullah Shahidi ,AFG,DNB,-,-,-,-,1,v Kenya,Sharjah,4 Oct 2013
13892,Asghar Afghan ,AFG,DNB,-,-,-,-,1,v Kenya,Sharjah,4 Oct 2013
13893,NN Odhiambo ,KENYA,5.0,0,16,0,3.20,2,v Afghanistan,Sharjah,4 Oct 2013
13894,RG Aga ,KENYA,3.0,0,6,1,2.00,2,v Afghanistan,Sharjah,4 Oct 2013
13895,HA Varaiya ,KENYA,7.0,0,36,0,5.14,2,v Afghanistan,Sharjah,4 Oct 2013
13896,SO Ngoche ,KENYA,4.5,0,30,2,6.20,2,v Afghanistan,Sharjah,4 Oct 2013
13897,RR Patel ,KENYA,1.0,0,5,0,5.00,2,v Afghanistan,Sharjah,4 Oct 2013
13898,IA Karim ,KENYA,DNB,-,-,-,-,2,v Afghanistan,Sharjah,4 Oct 2013
13899,DM Gondaria ,KENYA,DNB,-,-,-,-,2,v Afghanistan,Sharjah,4 Oct 2013
13900,NM Odhiambo ,KENYA,DNB,-,-,-,-,2,v Afghanistan,Sharjah,4 Oct 2013
13901,MA Ouma ,KENYA,DNB,-,-,-,-,2,v Afghanistan,Sharjah,4 Oct 2013
13902,Gurdeep Singh ,KENYA,DNB,-,-,-,-,2,v Afghanistan,Sharjah,4 Oct 2013
13903,CO Obuya ,KENYA,DNB,-,-,-,-,2,v Afghanistan,Sharjah,4 Oct 2013
13904,B Kumar ,INDIA,7.0,2,41,0,5.85,1,v Australia,Pune,13 Oct 2013
13905,R Vinay Kumar ,INDIA,9.0,1,68,1,7.55,1,v Australia,Pune,13 Oct 2013
13906,I Sharma ,INDIA,7.0,0,56,1,8.00,1,v Australia,Pune,13 Oct 2013
13907,R Ashwin ,INDIA,10.0,0,55,2,5.50,1,v Australia,Pune,13 Oct 2013
13908,RA Jadeja ,INDIA,10.0,0,35,1,3.50,1,v Australia,Pune,13 Oct 2013
13909,V Kohli ,INDIA,1.0,0,12,0,12.00,1,v Australia,Pune,13 Oct 2013
13910,Yuvraj Singh ,INDIA,6.0,0,34,2,5.66,1,v Australia,Pune,13 Oct 2013
13911,SK Raina ,INDIA,DNB,-,-,-,-,1,v Australia,Pune,13 Oct 2013
13912,S Dhawan ,INDIA,DNB,-,-,-,-,1,v Australia,Pune,13 Oct 2013
13913,RG Sharma ,INDIA,DNB,-,-,-,-,1,v Australia,Pune,13 Oct 2013
13914,MS Dhoni ,INDIA,DNB,-,-,-,-,1,v Australia,Pune,13 Oct 2013
13915,MG Johnson ,AUS,10.0,0,38,1,3.80,2,v India,Pune,13 Oct 2013
13916,CJ McKay ,AUS,10.0,0,36,2,3.60,2,v India,Pune,13 Oct 2013
13917,JP Faulkner ,AUS,8.0,0,47,3,5.87,2,v India,Pune,13 Oct 2013
13918,XJ Doherty ,AUS,10.0,1,54,0,5.40,2,v India,Pune,13 Oct 2013
13919,SR Watson ,AUS,8.0,0,31,2,3.87,2,v India,Pune,13 Oct 2013
13920,AC Voges ,AUS,3.0,0,18,1,6.00,2,v India,Pune,13 Oct 2013
13921,AJ Finch ,AUS,0.4,0,2,1,3.00,2,v India,Pune,13 Oct 2013
13922,GJ Bailey ,AUS,DNB,-,-,-,-,2,v India,Pune,13 Oct 2013
13923,PJ Hughes ,AUS,DNB,-,-,-,-,2,v India,Pune,13 Oct 2013
13924,BJ Haddin ,AUS,DNB,-,-,-,-,2,v India,Pune,13 Oct 2013
13925,GJ Maxwell ,AUS,DNB,-,-,-,-,2,v India,Pune,13 Oct 2013
13926,B Kumar ,INDIA,10.0,0,54,0,5.40,1,v Australia,Jaipur,16 Oct 2013
13927,I Sharma ,INDIA,9.0,1,70,0,7.77,1,v Australia,Jaipur,16 Oct 2013
13928,R Vinay Kumar ,INDIA,9.0,0,73,2,8.11,1,v Australia,Jaipur,16 Oct 2013
13929,RA Jadeja ,INDIA,10.0,0,72,0,7.20,1,v Australia,Jaipur,16 Oct 2013
13930,R Ashwin ,INDIA,8.0,0,50,1,6.25,1,v Australia,Jaipur,16 Oct 2013
13931,Yuvraj Singh ,INDIA,4.0,0,35,0,8.75,1,v Australia,Jaipur,16 Oct 2013
13932,S Dhawan ,INDIA,DNB,-,-,-,-,1,v Australia,Jaipur,16 Oct 2013
13933,V Kohli ,INDIA,DNB,-,-,-,-,1,v Australia,Jaipur,16 Oct 2013
13934,RG Sharma ,INDIA,DNB,-,-,-,-,1,v Australia,Jaipur,16 Oct 2013
13935,MS Dhoni ,INDIA,DNB,-,-,-,-,1,v Australia,Jaipur,16 Oct 2013
13936,SK Raina ,INDIA,DNB,-,-,-,-,1,v Australia,Jaipur,16 Oct 2013
13937,MG Johnson ,AUS,9.0,1,68,0,7.55,2,v India,Jaipur,16 Oct 2013
13938,CJ McKay ,AUS,7.0,0,64,0,9.14,2,v India,Jaipur,16 Oct 2013
13939,SR Watson ,AUS,5.0,0,47,0,9.40,2,v India,Jaipur,16 Oct 2013
13940,XJ Doherty ,AUS,10.0,0,70,0,7.00,2,v India,Jaipur,16 Oct 2013
13941,GJ Maxwell ,AUS,5.3,0,48,0,8.72,2,v India,Jaipur,16 Oct 2013
13942,JP Faulkner ,AUS,7.0,0,60,1,8.57,2,v India,Jaipur,16 Oct 2013
13943,PJ Hughes ,AUS,DNB,-,-,-,-,2,v India,Jaipur,16 Oct 2013
13944,AJ Finch ,AUS,DNB,-,-,-,-,2,v India,Jaipur,16 Oct 2013
13945,AC Voges ,AUS,DNB,-,-,-,-,2,v India,Jaipur,16 Oct 2013
13946,BJ Haddin ,AUS,DNB,-,-,-,-,2,v India,Jaipur,16 Oct 2013
13947,GJ Bailey ,AUS,DNB,-,-,-,-,2,v India,Jaipur,16 Oct 2013
13948,MG Johnson ,AUS,10.0,1,46,4,4.60,1,v India,Mohali,19 Oct 2013
13949,CJ McKay ,AUS,10.0,0,49,1,4.90,1,v India,Mohali,19 Oct 2013
13950,SR Watson ,AUS,8.0,0,74,1,9.25,1,v India,Mohali,19 Oct 2013
13951,JP Faulkner ,AUS,10.0,0,65,1,6.50,1,v India,Mohali,19 Oct 2013
13952,XJ Doherty ,AUS,10.0,0,45,0,4.50,1,v India,Mohali,19 Oct 2013
13953,AC Voges ,AUS,1.0,0,3,0,3.00,1,v India,Mohali,19 Oct 2013
13954,GJ Maxwell ,AUS,1.0,0,8,1,8.00,1,v India,Mohali,19 Oct 2013
13955,AJ Finch ,AUS,DNB,-,-,-,-,1,v India,Mohali,19 Oct 2013
13956,BJ Haddin ,AUS,DNB,-,-,-,-,1,v India,Mohali,19 Oct 2013
13957,GJ Bailey ,AUS,DNB,-,-,-,-,1,v India,Mohali,19 Oct 2013
13958,PJ Hughes ,AUS,DNB,-,-,-,-,1,v India,Mohali,19 Oct 2013
13959,B Kumar ,INDIA,10.0,1,50,1,5.00,2,v Australia,Mohali,19 Oct 2013
13960,R Vinay Kumar ,INDIA,8.3,0,50,2,5.88,2,v Australia,Mohali,19 Oct 2013
13961,I Sharma ,INDIA,8.0,1,63,1,7.87,2,v Australia,Mohali,19 Oct 2013
13962,RA Jadeja ,INDIA,10.0,0,31,1,3.10,2,v Australia,Mohali,19 Oct 2013
13963,Yuvraj Singh ,INDIA,3.0,0,20,0,6.66,2,v Australia,Mohali,19 Oct 2013
13964,R Ashwin ,INDIA,9.0,0,58,0,6.44,2,v Australia,Mohali,19 Oct 2013
13965,V Kohli ,INDIA,1.0,0,18,0,18.00,2,v Australia,Mohali,19 Oct 2013
13966,S Dhawan ,INDIA,DNB,-,-,-,-,2,v Australia,Mohali,19 Oct 2013
13967,RG Sharma ,INDIA,DNB,-,-,-,-,2,v Australia,Mohali,19 Oct 2013
13968,MS Dhoni ,INDIA,DNB,-,-,-,-,2,v Australia,Mohali,19 Oct 2013
13969,SK Raina ,INDIA,DNB,-,-,-,-,2,v Australia,Mohali,19 Oct 2013
13970,JD Unadkat ,INDIA,6.0,0,31,0,5.16,1,v Australia,Ranchi,23 Oct 2013
13971,Mohammed Shami ,INDIA,8.0,1,42,3,5.25,1,v Australia,Ranchi,23 Oct 2013
13972,R Vinay Kumar ,INDIA,8.0,0,52,2,6.50,1,v Australia,Ranchi,23 Oct 2013
13973,R Ashwin ,INDIA,9.0,0,57,2,6.33,1,v Australia,Ranchi,23 Oct 2013
13974,RA Jadeja ,INDIA,10.0,0,56,1,5.60,1,v Australia,Ranchi,23 Oct 2013
13975,Yuvraj Singh ,INDIA,1.0,0,12,0,12.00,1,v Australia,Ranchi,23 Oct 2013
13976,SK Raina ,INDIA,8.0,0,38,0,4.75,1,v Australia,Ranchi,23 Oct 2013
13977,S Dhawan ,INDIA,DNB,-,-,-,-,1,v Australia,Ranchi,23 Oct 2013
13978,RG Sharma ,INDIA,DNB,-,-,-,-,1,v Australia,Ranchi,23 Oct 2013
13979,MS Dhoni ,INDIA,DNB,-,-,-,-,1,v Australia,Ranchi,23 Oct 2013
13980,V Kohli ,INDIA,DNB,-,-,-,-,1,v Australia,Ranchi,23 Oct 2013
13981,MG Johnson ,AUS,2.1,0,10,0,4.61,2,v India,Ranchi,23 Oct 2013
13982,CJ McKay ,AUS,2.0,0,13,0,6.50,2,v India,Ranchi,23 Oct 2013
13983,BJ Haddin ,AUS,DNB,-,-,-,-,2,v India,Ranchi,23 Oct 2013
13984,GJ Maxwell ,AUS,DNB,-,-,-,-,2,v India,Ranchi,23 Oct 2013
13985,XJ Doherty ,AUS,DNB,-,-,-,-,2,v India,Ranchi,23 Oct 2013
13986,SR Watson ,AUS,DNB,-,-,-,-,2,v India,Ranchi,23 Oct 2013
13987,JP Faulkner ,AUS,DNB,-,-,-,-,2,v India,Ranchi,23 Oct 2013
13988,GJ Bailey ,AUS,DNB,-,-,-,-,2,v India,Ranchi,23 Oct 2013
13989,PJ Hughes ,AUS,DNB,-,-,-,-,2,v India,Ranchi,23 Oct 2013
13990,AJ Finch ,AUS,DNB,-,-,-,-,2,v India,Ranchi,23 Oct 2013
13991,AC Voges ,AUS,DNB,-,-,-,-,2,v India,Ranchi,23 Oct 2013
13992,TG Southee ,NZ,10.0,2,34,3,3.40,1,v Bangladesh,Dhaka,29 Oct 2013
13993,MJ McClenaghan ,NZ,8.0,0,51,0,6.37,1,v Bangladesh,Dhaka,29 Oct 2013
13994,JDS Neesham ,NZ,9.0,0,42,4,4.66,1,v Bangladesh,Dhaka,29 Oct 2013
13995,CJ Anderson ,NZ,8.5,1,46,2,5.20,1,v Bangladesh,Dhaka,29 Oct 2013
13996,NL McCullum ,NZ,4.0,0,28,0,7.00,1,v Bangladesh,Dhaka,29 Oct 2013
13997,AP Devcich ,NZ,5.0,0,32,0,6.40,1,v Bangladesh,Dhaka,29 Oct 2013
13998,KS Williamson ,NZ,4.0,0,20,0,5.00,1,v Bangladesh,Dhaka,29 Oct 2013
13999,GD Elliott ,NZ,1.0,0,10,0,10.00,1,v Bangladesh,Dhaka,29 Oct 2013
14000,BB McCullum ,NZ,DNB,-,-,-,-,1,v Bangladesh,Dhaka,29 Oct 2013
