Date,Player,Runs,Mins,BF,4s,6s,SR,Inns,Oppn,Ground,Runs_only,Not_Outs
2013-12-26,SP Narine (WI),0*,3,0,0,0,-,2,v New Zealand,Auckland,0*,1
2013-12-27,Sharjeel Khan (PAK),18,53,35,2,0,51.42,1,v Sri Lanka,Abu Dhabi,18,0
2013-12-27,Ahmed Shehzad (PAK),17,23,16,2,1,106.25,1,v Sri Lanka,Abu Dhabi,17,0
2013-12-27,Mohammad Hafeez (PAK),41,95,56,2,0,73.21,1,v Sri Lanka,Abu Dhabi,41,0
2013-12-27,Sohaib Maqsood (PAK),7,15,14,1,0,50,1,v Sri Lanka,Abu Dhabi,7,0
2013-12-27,Misbah-ul-Haq (PAK),51,85,74,2,1,68.91,1,v Sri Lanka,Abu Dhabi,51,0
2013-12-27,Umar Akmal (PAK),20,45,37,2,0,54.05,1,v Sri Lanka,Abu Dhabi,20,0
2013-12-27,Anwar Ali (PAK),41*,54,38,2,1,107.89,1,v Sri Lanka,Abu Dhabi,41*,1
2013-12-27,Abdur Rehman (PAK),1,7,5,0,0,20,1,v Sri Lanka,Abu Dhabi,1,0
2013-12-27,Umar Gul (PAK),8,17,12,1,0,66.66,1,v Sri Lanka,Abu Dhabi,8,0
2013-12-27,Saeed Ajmal (PAK),8,19,9,1,0,88.88,1,v Sri Lanka,Abu Dhabi,8,0
2013-12-27,Junaid Khan (PAK),0,1,1,0,0,0,1,v Sri Lanka,Abu Dhabi,0,0
2013-12-27,MDKJ Perera (SL),47,54,41,3,4,114.63,2,v Pakistan,Abu Dhabi,47,0
2013-12-27,TM Dilshan (SL),45,100,69,4,0,65.21,2,v Pakistan,Abu Dhabi,45,0
2013-12-27,KC Sangakkara (SL),22,67,48,0,0,45.83,2,v Pakistan,Abu Dhabi,22,0
2013-12-27,LD Chandimal (SL),64*,125,70,1,1,91.42,2,v Pakistan,Abu Dhabi,64*,1
2013-12-27,SMA Priyanjan (SL),1,8,6,0,0,16.66,2,v Pakistan,Abu Dhabi,1,0
2013-12-27,AD Mathews (SL),8,43,31,0,0,25.8,2,v Pakistan,Abu Dhabi,8,0
2013-12-27,KDK Vithanage (SL),14,14,13,2,0,107.69,2,v Pakistan,Abu Dhabi,14,0
2013-12-27,SMSM Senanayake (SL),3,6,5,0,0,60,2,v Pakistan,Abu Dhabi,3,0
2013-12-27,SL Malinga (SL),0,2,1,0,0,0,2,v Pakistan,Abu Dhabi,0,0
2013-12-27,BAW Mendis (SL),19*,23,14,2,1,135.71,2,v Pakistan,Abu Dhabi,19*,1
2014-01-01,MJ Guptill (NZ),1,7,7,0,0,14.28,1,v West Indies,Queenstown,1,0
2014-01-01,JD Ryder (NZ),104,86,51,12,5,203.92,1,v West Indies,Queenstown,104,0
2014-01-01,BB McCullum (NZ),33,16,11,3,3,300,1,v West Indies,Queenstown,33,0
2014-01-01,LRPL Taylor (NZ),9,13,8,1,0,112.5,1,v West Indies,Queenstown,9,0
2014-01-01,CJ Anderson (NZ),131*,51,47,6,14,278.72,1,v West Indies,Queenstown,131*,1
2014-01-01,L Ronchi (NZ),3*,3,2,0,0,150,1,v West Indies,Queenstown,3*,1
2014-01-01,J Charles (WI),0,2,3,0,0,0,2,v New Zealand,Queenstown,0,0
2014-01-01,LMP Simmons (WI),13,14,11,1,1,118.18,2,v New Zealand,Queenstown,13,0
2014-01-01,CAK Walton (WI),17,31,23,1,0,73.91,2,v New Zealand,Queenstown,17,0
2014-01-01,KOA Powell (WI),1,4,3,0,0,33.33,2,v New Zealand,Queenstown,1,0
2014-01-01,DJ Bravo (WI),56*,43,54,3,3,103.7,2,v New Zealand,Queenstown,56*,1
2014-01-01,N Deonarine (WI),29,21,30,4,0,96.66,2,v New Zealand,Queenstown,29,0
2014-01-01,D Ramdin (WI),1*,5,2,0,0,50,2,v New Zealand,Queenstown,1*,1
2014-01-04,MJ Guptill (NZ),81,166,119,4,2,68.06,1,v West Indies,Nelson,81,0
2014-01-04,JD Ryder (NZ),47,62,49,7,0,95.91,1,v West Indies,Nelson,47,0
2014-01-04,KS Williamson (NZ),47,61,55,3,0,85.45,1,v West Indies,Nelson,47,0
2014-01-04,LRPL Taylor (NZ),49,69,44,5,0,111.36,1,v West Indies,Nelson,49,0
2014-01-04,BB McCullum (NZ),14,15,9,1,1,155.55,1,v West Indies,Nelson,14,0
2014-01-04,CJ Anderson (NZ),17*,29,13,1,1,130.76,1,v West Indies,Nelson,17*,1
2014-01-04,L Ronchi (NZ),9,11,8,1,0,112.5,1,v West Indies,Nelson,9,0
2014-01-04,NL McCullum (NZ),9*,5,4,0,1,225,1,v West Indies,Nelson,9*,1
2014-01-04,CAK Walton (WI),0,3,4,0,0,0,2,v New Zealand,Nelson,0,0
2014-01-04,J Charles (WI),0,16,14,0,0,0,2,v New Zealand,Nelson,0,0
2014-01-04,KA Edwards (WI),24,63,40,2,0,60,2,v New Zealand,Nelson,24,0
2014-01-04,LMP Simmons (WI),43,68,48,6,0,89.58,2,v New Zealand,Nelson,43,0
2014-01-04,DJ Bravo (WI),43*,52,55,3,0,78.18,2,v New Zealand,Nelson,43*,1
2014-01-04,N Deonarine (WI),3,9,13,0,0,23.07,2,v New Zealand,Nelson,3,0
2014-01-04,D Ramdin (WI),17*,25,28,0,0,60.71,2,v New Zealand,Nelson,17*,1
2014-01-08,KOA Powell (WI),73,48,44,12,2,165.9,1,v New Zealand,Hamilton,73,0
2014-01-08,J Charles (WI),31,79,45,4,0,68.88,1,v New Zealand,Hamilton,31,0
2014-01-08,KA Edwards (WI),123*,168,108,12,4,113.88,1,v New Zealand,Hamilton,123*,1
2014-01-08,LMP Simmons (WI),9,24,19,0,0,47.36,1,v New Zealand,Hamilton,9,0
2014-01-08,DJ Bravo (WI),106,108,81,12,3,130.86,1,v New Zealand,Hamilton,106,0
2014-01-08,AD Russell (WI),6*,3,3,1,0,200,1,v New Zealand,Hamilton,6*,1
2014-01-08,MJ Guptill (NZ),6,14,10,0,0,60,2,v West Indies,Hamilton,6,0
2014-01-08,JD Ryder (NZ),17,31,15,2,0,113.33,2,v West Indies,Hamilton,17,0
2014-01-08,KS Williamson (NZ),16,27,21,2,0,76.19,2,v West Indies,Hamilton,16,0
2014-01-08,LRPL Taylor (NZ),9,20,15,0,0,60,2,v West Indies,Hamilton,9,0
2014-01-08,BB McCullum (NZ),6,22,14,0,0,42.85,2,v West Indies,Hamilton,6,0
2014-01-08,CJ Anderson (NZ),29,31,24,4,0,120.83,2,v West Indies,Hamilton,29,0
2014-01-08,L Ronchi (NZ),15,40,28,1,0,53.57,2,v West Indies,Hamilton,15,0
2014-01-08,NL McCullum (NZ),18,14,13,3,0,138.46,2,v West Indies,Hamilton,18,0
2014-01-08,KD Mills (NZ),26,25,31,3,1,83.87,2,v West Indies,Hamilton,26,0
2014-01-08,TG Southee (NZ),9,13,7,1,0,128.57,2,v West Indies,Hamilton,9,0
2014-01-08,MJ McClenaghan (NZ),0*,4,1,0,0,0,2,v West Indies,Hamilton,0*,1
2014-01-12,AN Cook (ENG),4,1,4,1,0,100,1,v Australia,Melbourne,4,0
2014-01-12,IR Bell (ENG),41,66,56,2,1,73.21,1,v Australia,Melbourne,41,0
2014-01-12,JE Root (ENG),3,25,23,0,0,13.04,1,v Australia,Melbourne,3,0
2014-01-12,GS Ballance (ENG),79,153,96,6,0,82.29,1,v Australia,Melbourne,79,0
2014-01-12,EJG Morgan (ENG),50,52,47,5,1,106.38,1,v Australia,Melbourne,50,0
2014-01-12,RS Bopara (ENG),17,27,21,1,0,80.95,1,v Australia,Melbourne,17,0
2014-01-12,BA Stokes (ENG),21,21,20,2,0,105,1,v Australia,Melbourne,21,0
2014-01-12,JC Buttler (ENG),34*,31,24,1,1,141.66,1,v Australia,Melbourne,34*,1
2014-01-12,TT Bresnan (ENG),16*,19,9,1,1,177.77,1,v Australia,Melbourne,16*,1
2014-01-12,AJ Finch (AUS),121,180,128,12,0,94.53,2,v England,Melbourne,121,0
2014-01-12,DA Warner (AUS),65,121,72,5,1,90.27,2,v England,Melbourne,65,0
2014-01-12,SR Watson (AUS),0,5,2,0,0,0,2,v England,Melbourne,0,0
2014-01-12,MJ Clarke (AUS),43,64,42,6,0,102.38,2,v England,Melbourne,43,0
2014-01-12,GJ Bailey (AUS),17*,28,18,1,0,94.44,2,v England,Melbourne,17*,1
2014-01-12,GJ Maxwell (AUS),8*,16,12,0,0,66.66,2,v England,Melbourne,8*,1
2014-01-17,AN Cook (ENG),22,50,30,2,0,73.33,1,v Australia,Brisbane,22,0
2014-01-17,IR Bell (ENG),68,122,84,5,0,80.95,1,v Australia,Brisbane,68,0
2014-01-17,JE Root (ENG),2,8,8,0,0,25,1,v Australia,Brisbane,2,0
2014-01-17,GS Ballance (ENG),9,17,19,0,0,47.36,1,v Australia,Brisbane,9,0
2014-01-17,EJG Morgan (ENG),106,138,99,4,6,107.07,1,v Australia,Brisbane,106,0
2014-01-17,RS Bopara (ENG),24,33,19,2,1,126.31,1,v Australia,Brisbane,24,0
2014-01-17,JC Buttler (ENG),49,54,36,3,1,136.11,1,v Australia,Brisbane,49,0
2014-01-17,BA Stokes (ENG),0,1,1,0,0,0,1,v Australia,Brisbane,0,0
2014-01-17,TT Bresnan (ENG),1*,5,1,0,0,100,1,v Australia,Brisbane,1*,1
2014-01-17,CJ Jordan (ENG),2*,3,4,0,0,50,1,v Australia,Brisbane,2*,1
2014-01-17,DA Warner (AUS),18,23,14,2,0,128.57,2,v England,Brisbane,18,0
2014-01-17,AJ Finch (AUS),0,5,3,0,0,0,2,v England,Brisbane,0,0
2014-01-17,SE Marsh (AUS),55,79,69,7,0,79.71,2,v England,Brisbane,55,0
2014-01-17,MJ Clarke (AUS),17,30,20,2,0,85,2,v England,Brisbane,17,0
2014-01-17,GJ Bailey (AUS),24,37,28,0,0,85.71,2,v England,Brisbane,24,0
2014-01-17,GJ Maxwell (AUS),54,56,39,8,0,138.46,2,v England,Brisbane,54,0
2014-01-17,BJ Haddin (AUS),26,46,35,2,0,74.28,2,v England,Brisbane,26,0
2014-01-17,NM Coulter-Nile (AUS),16,28,23,0,1,69.56,2,v England,Brisbane,16,0
2014-01-17,JP Faulkner (AUS),69*,66,47,3,5,146.8,2,v England,Brisbane,69*,1
2014-01-17,MG Johnson (AUS),1,12,10,0,0,10,2,v England,Brisbane,1,0
2014-01-17,CJ McKay (AUS),2*,27,9,0,0,22.22,2,v England,Brisbane,2*,1
2014-01-19,MJ Guptill (NZ),8,32,23,1,0,34.78,1,v India,Napier,8,0
2014-01-19,JD Ryder (NZ),18,16,16,3,1,112.5,1,v India,Napier,18,0
2014-01-19,KS Williamson (NZ),71,110,88,7,0,80.68,1,v India,Napier,71,0
2014-01-19,LRPL Taylor (NZ),55,109,82,1,0,67.07,1,v India,Napier,55,0
2014-01-19,BB McCullum (NZ),30,41,25,4,0,120,1,v India,Napier,30,0
2014-01-19,CJ Anderson (NZ),68*,69,40,3,4,170,1,v India,Napier,68*,1
2014-01-19,L Ronchi (NZ),30,29,18,2,2,166.66,1,v India,Napier,30,0
2014-01-19,NL McCullum (NZ),2,6,5,0,0,40,1,v India,Napier,2,0
2014-01-19,TG Southee (NZ),3*,5,3,0,0,100,1,v India,Napier,3*,1
2014-01-19,RG Sharma (INDIA),3,24,23,0,0,13.04,2,v New Zealand,Napier,3,0
2014-01-19,S Dhawan (INDIA),32,84,46,3,0,69.56,2,v New Zealand,Napier,32,0
2014-01-19,V Kohli (INDIA),123,179,111,11,2,110.81,2,v New Zealand,Napier,123,0
2014-01-19,AM Rahane (INDIA),7,10,13,0,0,53.84,2,v New Zealand,Napier,7,0
2014-01-19,SK Raina (INDIA),18,26,22,2,0,81.81,2,v New Zealand,Napier,18,0
2014-01-19,MS Dhoni (INDIA),40,72,46,2,2,86.95,2,v New Zealand,Napier,40,0
2014-01-19,RA Jadeja (INDIA),0,2,3,0,0,0,2,v New Zealand,Napier,0,0
2014-01-19,R Ashwin (INDIA),12,20,10,0,1,120,2,v New Zealand,Napier,12,0
2014-01-19,B Kumar (INDIA),6,4,4,1,0,150,2,v New Zealand,Napier,6,0
2014-01-19,I Sharma (INDIA),5,14,10,0,0,50,2,v New Zealand,Napier,5,0
2014-01-19,Mohammed Shami (INDIA),7*,4,4,1,0,175,2,v New Zealand,Napier,7*,1
2014-01-19,AN Cook (ENG),35,35,36,5,1,97.22,1,v Australia,Sydney,35,0
2014-01-19,IR Bell (ENG),29,56,35,4,0,82.85,1,v Australia,Sydney,29,0
2014-01-19,BA Stokes (ENG),15,47,39,0,0,38.46,1,v Australia,Sydney,15,0
2014-01-19,GS Ballance (ENG),26,50,42,2,0,61.9,1,v Australia,Sydney,26,0
2014-01-19,EJG Morgan (ENG),54,78,58,4,2,93.1,1,v Australia,Sydney,54,0
2014-01-19,RS Bopara (ENG),21,44,36,0,0,58.33,1,v Australia,Sydney,21,0
2014-01-19,JC Buttler (ENG),4,17,8,0,0,50,1,v Australia,Sydney,4,0
2014-01-19,TT Bresnan (ENG),41*,36,29,3,2,141.37,1,v Australia,Sydney,41*,1
2014-01-19,SCJ Broad (ENG),1,4,4,0,0,25,1,v Australia,Sydney,1,0
2014-01-19,CJ Jordan (ENG),10,17,12,1,0,83.33,1,v Australia,Sydney,10,0
2014-01-19,JC Tredwell (ENG),2*,5,2,0,0,100,1,v Australia,Sydney,2*,1
2014-01-19,AJ Finch (AUS),22,32,20,3,0,110,2,v England,Sydney,22,0
2014-01-19,DA Warner (AUS),71,85,70,7,2,101.42,2,v England,Sydney,71,0
2014-01-19,SE Marsh (AUS),71*,144,89,7,0,79.77,2,v England,Sydney,71*,1
2014-01-19,MJ Clarke (AUS),34,38,28,4,0,121.42,2,v England,Sydney,34,0
2014-01-19,BJ Haddin (AUS),35*,52,33,5,1,106.06,2,v England,Sydney,35*,1
2014-01-22,MJ Guptill (NZ),44,77,65,5,1,67.69,1,v India,Hamilton,44,0
2014-01-22,JD Ryder (NZ),20,21,11,4,0,181.81,1,v India,Hamilton,20,0
2014-01-22,KS Williamson (NZ),77,99,87,5,1,88.5,1,v India,Hamilton,77,0
2014-01-22,LRPL Taylor (NZ),57,79,56,7,0,101.78,1,v India,Hamilton,57,0
2014-01-22,CJ Anderson (NZ),44,25,17,2,5,258.82,1,v India,Hamilton,44,0
2014-01-22,BB McCullum (NZ),0,3,1,0,0,0,1,v India,Hamilton,0,0
2014-01-22,L Ronchi (NZ),18*,14,10,2,1,180,1,v India,Hamilton,18*,1
2014-01-22,NL McCullum (NZ),1,3,3,0,0,33.33,1,v India,Hamilton,1,0
2014-01-22,KD Mills (NZ),2*,8,2,0,0,100,1,v India,Hamilton,2*,1
2014-01-22,S Dhawan (INDIA),12,32,22,2,0,54.54,2,v New Zealand,Hamilton,12,0
2014-01-22,RG Sharma (INDIA),20,42,34,2,1,58.82,2,v New Zealand,Hamilton,20,0
2014-01-22,V Kohli (INDIA),78,88,65,7,2,120,2,v New Zealand,Hamilton,78,0
2014-01-22,AM Rahane (INDIA),36,52,42,4,0,85.71,2,v New Zealand,Hamilton,36,0
2014-01-22,MS Dhoni (INDIA),56,81,44,7,1,127.27,2,v New Zealand,Hamilton,56,0
2014-01-22,SK Raina (INDIA),35,36,22,6,0,159.09,2,v New Zealand,Hamilton,35,0
2014-01-22,RA Jadeja (INDIA),12,20,8,0,1,150,2,v New Zealand,Hamilton,12,0
2014-01-22,R Ashwin (INDIA),5,7,4,1,0,125,2,v New Zealand,Hamilton,5,0
2014-01-22,B Kumar (INDIA),11,9,6,2,0,183.33,2,v New Zealand,Hamilton,11,0
2014-01-22,Mohammed Shami (INDIA),1*,5,1,0,0,100,2,v New Zealand,Hamilton,1*,1
2014-01-22,I Sharma (INDIA),1*,1,1,0,0,100,2,v New Zealand,Hamilton,1*,1
2014-01-23,MH Cross (SCOT),4,26,12,0,0,33.33,1,v Canada,Christchurch,4,0
2014-01-23,CS MacLeod (SCOT),175,201,141,14,5,124.11,1,v Canada,Christchurch,175,0
2014-01-23,MW Machan (SCOT),68,98,70,6,0,97.14,1,v Canada,Christchurch,68,0
2014-01-23,PL Mommsen (SCOT),6,15,15,0,0,40,1,v Canada,Christchurch,6,0
2014-01-23,FRJ Coleman (SCOT),40,59,35,6,0,114.28,1,v Canada,Christchurch,40,0
2014-01-23,RML Taylor (SCOT),10,12,7,1,0,142.85,1,v Canada,Christchurch,10,0
2014-01-23,RD Berrington (SCOT),1,5,3,0,0,33.33,1,v Canada,Christchurch,1,0
2014-01-23,MA Leask (SCOT),12,18,9,0,1,133.33,1,v Canada,Christchurch,12,0
2014-01-23,SM Sharif (SCOT),4,4,4,0,0,100,1,v Canada,Christchurch,4,0
2014-01-23,RM Haq (SCOT),7*,6,6,0,0,116.66,1,v Canada,Christchurch,7*,1
2014-01-23,I Wardlaw (SCOT),0*,1,0,0,0,-,1,v Canada,Christchurch,0*,1
2014-01-23,R Gunasekera (CAN),0,2,3,0,0,0,2,v Scotland,Christchurch,0,0
2014-01-23,NR Kumar (CAN),26,32,23,5,0,113.04,2,v Scotland,Christchurch,26,0
2014-01-23,Zeeshan Siddiqi (CAN),7,27,21,1,0,33.33,2,v Scotland,Christchurch,7,0
2014-01-23,AS Hansra (CAN),2,5,3,0,0,66.66,2,v Scotland,Christchurch,2,0
2014-01-23,Raza-ur-Rehman (CAN),16,28,19,2,0,84.21,2,v Scotland,Christchurch,16,0
2014-01-23,TC Bastiampillai (CAN),11,41,33,0,1,33.33,2,v Scotland,Christchurch,11,0
2014-01-23,Hamza Tariq (CAN),71,103,70,13,1,101.42,2,v Scotland,Christchurch,71,0
2014-01-23,Junaid Siddiqui (CAN),5,40,30,0,0,16.66,2,v Scotland,Christchurch,5,0
2014-01-23,HS Baidwan (CAN),1,6,5,0,0,20,2,v Scotland,Christchurch,1,0
2014-01-23,Khurram Chohan (CAN),9,27,25,1,0,36,2,v Scotland,Christchurch,9,0
2014-01-23,JOA Gordon (CAN),0*,11,4,0,0,0,2,v Scotland,Christchurch,0*,1
2014-01-23,SJ Myburgh (NL),0,5,5,0,0,0,1,v Kenya,Lincoln,0,0
2014-01-23,ES Szwarczynski (NL),57,116,94,5,0,60.63,1,v Kenya,Lincoln,57,0
2014-01-23,W Barresi (NL),137*,184,150,11,2,91.33,1,v Kenya,Lincoln,137*,1
2014-01-23,PW Borren (NL),28,20,18,2,2,155.55,1,v Kenya,Lincoln,28,0
2014-01-23,MR Swart (NL),29,35,28,3,0,103.57,1,v Kenya,Lincoln,29,0
2014-01-23,Mudassar Bukhari (NL),4,7,4,0,0,100,1,v Kenya,Lincoln,4,0
2014-01-23,BN Cooper (NL),3,9,2,0,0,150,1,v Kenya,Lincoln,3,0
2014-01-23,IA Karim (KENYA),108,121,84,16,0,128.57,2,v Netherlands,Lincoln,108,0
2014-01-23,AA Obanda (KENYA),5,17,13,0,0,38.46,2,v Netherlands,Lincoln,5,0
2014-01-23,RG Aga (KENYA),86,74,70,12,0,122.85,2,v Netherlands,Lincoln,86,0
2014-01-23,CO Obuya (KENYA),37,36,24,3,2,154.16,2,v Netherlands,Lincoln,37,0
2014-01-23,RR Patel (KENYA),10,16,13,1,0,76.92,2,v Netherlands,Lincoln,10,0
2014-01-23,TM Odoyo (KENYA),0,2,2,0,0,0,2,v Netherlands,Lincoln,0,0
2014-01-23,SO Tikolo (KENYA),7*,10,6,1,0,116.66,2,v Netherlands,Lincoln,7*,1
2014-01-23,MA Ouma (KENYA),1*,2,2,0,0,50,2,v Netherlands,Lincoln,1*,1
2014-01-24,AN Cook (ENG),44,53,43,8,0,102.32,1,v Australia,Perth,44,0
2014-01-24,IR Bell (ENG),55,92,52,9,0,105.76,1,v Australia,Perth,55,0
2014-01-24,BA Stokes (ENG),70,93,84,6,1,83.33,1,v Australia,Perth,70,0
2014-01-24,GS Ballance (ENG),18,42,30,1,0,60,1,v Australia,Perth,18,0
2014-01-24,EJG Morgan (ENG),33,66,33,3,1,100,1,v Australia,Perth,33,0
2014-01-24,RS Bopara (ENG),3,12,10,0,0,30,1,v Australia,Perth,3,0
2014-01-24,JC Buttler (ENG),71,52,43,6,4,165.11,1,v Australia,Perth,71,0
2014-01-24,TT Bresnan (ENG),2,12,4,0,0,50,1,v Australia,Perth,2,0
2014-01-24,SCJ Broad (ENG),4*,2,1,1,0,400,1,v Australia,Perth,4*,1
2014-01-24,CJ Jordan (ENG),0*,1,0,0,0,-,1,v Australia,Perth,0*,1
2014-01-24,SE Marsh (AUS),15,31,17,2,0,88.23,2,v England,Perth,15,0
2014-01-24,AJ Finch (AUS),108,151,111,8,4,97.29,2,v England,Perth,108,0
2014-01-24,MS Wade (AUS),23,51,42,1,0,54.76,2,v England,Perth,23,0
2014-01-24,GJ Bailey (AUS),11,22,15,1,0,73.33,2,v England,Perth,11,0
2014-01-24,SPD Smith (AUS),19,25,16,2,1,118.75,2,v England,Perth,19,0
2014-01-24,GJ Maxwell (AUS),26,39,26,2,0,100,2,v England,Perth,26,0
2014-01-24,DT Christian (AUS),23,48,19,1,1,121.05,2,v England,Perth,23,0
2014-01-24,JP Faulkner (AUS),2,11,11,0,0,18.18,2,v England,Perth,2,0
2014-01-24,MG Johnson (AUS),6,9,8,1,0,75,2,v England,Perth,6,0
2014-01-24,NM Coulter-Nile (AUS),8*,15,12,0,0,66.66,2,v England,Perth,8*,1
2014-01-24,JL Pattinson (AUS),4,9,9,0,0,44.44,2,v England,Perth,4,0
2014-01-25,MJ Guptill (NZ),111,141,129,12,2,86.04,1,v India,Auckland,111,0
2014-01-25,JD Ryder (NZ),20,18,12,4,0,166.66,1,v India,Auckland,20,0
2014-01-25,KS Williamson (NZ),65,98,74,4,1,87.83,1,v India,Auckland,65,0
2014-01-25,CJ Anderson (NZ),8,6,5,0,1,160,1,v India,Auckland,8,0
2014-01-25,LRPL Taylor (NZ),17,43,18,2,0,94.44,1,v India,Auckland,17,0
2014-01-25,BB McCullum (NZ),0,8,3,0,0,0,1,v India,Auckland,0,0
2014-01-25,L Ronchi (NZ),38,24,20,3,3,190,1,v India,Auckland,38,0
2014-01-25,NL McCullum (NZ),1,5,3,0,0,33.33,1,v India,Auckland,1,0
2014-01-25,TG Southee (NZ),27,28,23,1,3,117.39,1,v India,Auckland,27,0
2014-01-25,MJ McClenaghan (NZ),3,15,6,0,0,50,1,v India,Auckland,3,0
2014-01-25,HK Bennett (NZ),3*,11,7,0,0,42.85,1,v India,Auckland,3*,1
2014-01-25,RG Sharma (INDIA),39,65,38,1,4,102.63,2,v New Zealand,Auckland,39,0
2014-01-25,S Dhawan (INDIA),28,46,25,4,1,112,2,v New Zealand,Auckland,28,0
2014-01-25,V Kohli (INDIA),6,27,20,1,0,30,2,v New Zealand,Auckland,6,0
2014-01-25,AM Rahane (INDIA),3,22,14,0,0,21.42,2,v New Zealand,Auckland,3,0
2014-01-25,SK Raina (INDIA),31,59,39,3,0,79.48,2,v New Zealand,Auckland,31,0
2014-01-25,MS Dhoni (INDIA),50,79,60,2,3,83.33,2,v New Zealand,Auckland,50,0
2014-01-25,R Ashwin (INDIA),65,78,46,8,1,141.3,2,v New Zealand,Auckland,65,0
2014-01-25,RA Jadeja (INDIA),66*,77,45,5,4,146.66,2,v New Zealand,Auckland,66*,1
2014-01-25,B Kumar (INDIA),4,5,3,1,0,133.33,2,v New Zealand,Auckland,4,0
2014-01-25,Mohammed Shami (INDIA),2,11,7,0,0,28.57,2,v New Zealand,Auckland,2,0
2014-01-25,VR Aaron (INDIA),2*,14,3,0,0,66.66,2,v New Zealand,Auckland,2*,1
2014-01-26,AJ Finch (AUS),7,21,16,1,0,43.75,1,v England,Adelaide,7,0
2014-01-26,SE Marsh (AUS),36,85,52,3,0,69.23,1,v England,Adelaide,36,0
2014-01-26,SR Watson (AUS),0,9,4,0,0,0,1,v England,Adelaide,0,0
2014-01-26,MJ Clarke (AUS),8,30,26,0,0,30.76,1,v England,Adelaide,8,0
2014-01-26,GJ Bailey (AUS),56,105,74,4,0,75.67,1,v England,Adelaide,56,0
2014-01-26,GJ Maxwell (AUS),22,36,35,1,0,62.85,1,v England,Adelaide,22,0
2014-01-26,MS Wade (AUS),31,58,46,2,0,67.39,1,v England,Adelaide,31,0
2014-01-26,JP Faulkner (AUS),27,40,27,2,0,100,1,v England,Adelaide,27,0
2014-01-26,NM Coulter-Nile (AUS),15,32,18,1,0,83.33,1,v England,Adelaide,15,0
2014-01-26,CJ McKay (AUS),1*,4,1,0,0,100,1,v England,Adelaide,1*,1
2014-01-26,XJ Doherty (AUS),1*,3,1,0,0,100,1,v England,Adelaide,1*,1
2014-01-26,AN Cook (ENG),39,90,62,3,0,62.9,2,v Australia,Adelaide,39,0
2014-01-26,IR Bell (ENG),14,23,23,3,0,60.86,2,v Australia,Adelaide,14,0
2014-01-26,BA Stokes (ENG),0,10,6,0,0,0,2,v Australia,Adelaide,0,0
2014-01-26,JE Root (ENG),55,114,86,3,1,63.95,2,v Australia,Adelaide,55,0
2014-01-26,EJG Morgan (ENG),39,50,40,3,1,97.5,2,v Australia,Adelaide,39,0
2014-01-26,RS Bopara (ENG),25,68,44,2,0,56.81,2,v Australia,Adelaide,25,0
2014-01-26,JC Buttler (ENG),5,17,9,0,0,55.55,2,v Australia,Adelaide,5,0
2014-01-26,TT Bresnan (ENG),13,15,14,0,1,92.85,2,v Australia,Adelaide,13,0
2014-01-26,SCJ Broad (ENG),7,6,4,1,0,175,2,v Australia,Adelaide,7,0
2014-01-26,CJ Jordan (ENG),4*,19,6,0,0,66.66,2,v Australia,Adelaide,4*,1
2014-01-26,JC Tredwell (ENG),0,7,4,0,0,0,2,v Australia,Adelaide,0,0
2014-01-28,R Gunasekera (CAN),54,84,74,5,1,72.97,1,v Netherlands,Mount Maunganui,54,0
2014-01-28,NR Kumar (CAN),22,42,36,1,0,61.11,1,v Netherlands,Mount Maunganui,22,0
2014-01-28,AS Hansra (CAN),0,4,5,0,0,0,1,v Netherlands,Mount Maunganui,0,0
2014-01-28,Raza-ur-Rehman (CAN),88,108,105,11,0,83.8,1,v Netherlands,Mount Maunganui,88,0
2014-01-28,TC Bastiampillai (CAN),1,14,11,0,0,9.09,1,v Netherlands,Mount Maunganui,1,0
2014-01-28,Hamza Tariq (CAN),0,7,5,0,0,0,1,v Netherlands,Mount Maunganui,0,0
2014-01-28,Usman Limbada (CAN),19,42,37,1,0,51.35,1,v Netherlands,Mount Maunganui,19,0
2014-01-28,Khurram Chohan (CAN),14,25,19,0,0,73.68,1,v Netherlands,Mount Maunganui,14,0
2014-01-28,HS Baidwan (CAN),2,6,3,0,0,66.66,1,v Netherlands,Mount Maunganui,2,0
2014-01-28,JOA Gordon (CAN),4,11,7,0,0,57.14,1,v Netherlands,Mount Maunganui,4,0
2014-01-28,PA Desai (CAN),0*,2,0,0,0,-,1,v Netherlands,Mount Maunganui,0*,1
2014-01-28,SJ Myburgh (NL),36,65,52,3,1,69.23,2,v Canada,Mount Maunganui,36,0
2014-01-28,ES Szwarczynski (NL),75*,137,116,7,0,64.65,2,v Canada,Mount Maunganui,75*,1
2014-01-28,W Barresi (NL),28,23,21,4,1,133.33,2,v Canada,Mount Maunganui,28,0
2014-01-28,PW Borren (NL),61*,49,34,8,2,179.41,2,v Canada,Mount Maunganui,61*,1
2014-01-28,RG Sharma (INDIA),79,131,94,6,4,84.04,1,v New Zealand,Hamilton,79,0
2014-01-28,V Kohli (INDIA),2,14,10,0,0,20,1,v New Zealand,Hamilton,2,0
2014-01-28,AM Rahane (INDIA),3,22,8,0,0,37.5,1,v New Zealand,Hamilton,3,0
2014-01-28,AT Rayudu (INDIA),37,64,58,3,2,63.79,1,v New Zealand,Hamilton,37,0
