,Player_Name,Country,Runs,Mins,BF,4s,6s,SR,Inns,Oppn,Ground,Date
30919,TA Boult ,NZ,1*,3,2,0,0,50.00,1,v England,Lord's,14 Jul 2019
30920,LH Ferguson ,NZ,DNB,-,-,-,-,-,1,v England,Lord's,14 Jul 2019
30921,JJ Roy ,ENG,17,24,20,3,0,85.00,2,v New Zealand,Lord's,14 Jul 2019
30922,JM Bairstow ,ENG,36,79,55,7,0,65.45,2,v New Zealand,Lord's,14 Jul 2019
30923,JE Root ,ENG,7,40,30,0,0,23.33,2,v New Zealand,Lord's,14 Jul 2019
30924,EJG Morgan ,ENG,9,34,22,0,0,40.90,2,v New Zealand,Lord's,14 Jul 2019
30925,BA Stokes ,ENG,84*,147,98,5,2,85.71,2,v New Zealand,Lord's,14 Jul 2019
30926,JC Buttler ,ENG,59,94,60,6,0,98.33,2,v New Zealand,Lord's,14 Jul 2019
30927,CR Woakes ,ENG,2,8,4,0,0,50.00,2,v New Zealand,Lord's,14 Jul 2019
30928,LE Plunkett ,ENG,10,13,10,1,0,100.00,2,v New Zealand,Lord's,14 Jul 2019
30929,JC Archer ,ENG,0,5,1,0,0,0.00,2,v New Zealand,Lord's,14 Jul 2019
30930,AU Rashid ,ENG,0,7,0,0,0,-,2,v New Zealand,Lord's,14 Jul 2019
30931,MA Wood ,ENG,0,3,0,0,0,-,2,v New Zealand,Lord's,14 Jul 2019
30932,WIA Fernando ,SL,7,-,13,0,0,53.84,1,v Bangladesh,Colombo (RPS),26 Jul 2019
30933,FDM Karunaratne ,SL,36,-,37,4,0,97.29,1,v Bangladesh,Colombo (RPS),26 Jul 2019
30934,MDKJ Perera ,SL,111,-,99,17,1,112.12,1,v Bangladesh,Colombo (RPS),26 Jul 2019
30935,BKG Mendis ,SL,43,-,49,4,0,87.75,1,v Bangladesh,Colombo (RPS),26 Jul 2019
30936,AD Mathews ,SL,48,-,52,3,0,92.30,1,v Bangladesh,Colombo (RPS),26 Jul 2019
30937,HDRL Thirimanne ,SL,25,-,30,1,0,83.33,1,v Bangladesh,Colombo (RPS),26 Jul 2019
30938,NLTC Perera ,SL,2,-,3,0,0,66.66,1,v Bangladesh,Colombo (RPS),26 Jul 2019
30939,DM de Silva ,SL,18,-,12,3,0,150.00,1,v Bangladesh,Colombo (RPS),26 Jul 2019
30940,SL Malinga ,SL,6*,-,6,0,0,100.00,1,v Bangladesh,Colombo (RPS),26 Jul 2019
30941,N Pradeep ,SL,0*,-,0,0,0,-,1,v Bangladesh,Colombo (RPS),26 Jul 2019
30942,CBRLS Kumara ,SL,DNB,-,-,-,-,-,1,v Bangladesh,Colombo (RPS),26 Jul 2019
30943,Tamim Iqbal ,BDESH,0,-,5,0,0,0.00,2,v Sri Lanka,Colombo (RPS),26 Jul 2019
30944,Soumya Sarkar ,BDESH,15,-,22,1,0,68.18,2,v Sri Lanka,Colombo (RPS),26 Jul 2019
30945,Mohammad Mithun ,BDESH,10,-,21,1,0,47.61,2,v Sri Lanka,Colombo (RPS),26 Jul 2019
30946,Mushfiqur Rahim ,BDESH,67,-,86,5,0,77.90,2,v Sri Lanka,Colombo (RPS),26 Jul 2019
30947,Mahmudullah ,BDESH,3,-,10,0,0,30.00,2,v Sri Lanka,Colombo (RPS),26 Jul 2019
30948,Sabbir Rahman ,BDESH,60,-,56,7,0,107.14,2,v Sri Lanka,Colombo (RPS),26 Jul 2019
30949,Mosaddek Hossain ,BDESH,12,-,16,1,0,75.00,2,v Sri Lanka,Colombo (RPS),26 Jul 2019
30950,Mehidy Hasan Miraz ,BDESH,2,-,5,0,0,40.00,2,v Sri Lanka,Colombo (RPS),26 Jul 2019
30951,Shafiul Islam ,BDESH,2,-,9,0,0,22.22,2,v Sri Lanka,Colombo (RPS),26 Jul 2019
30952,Rubel Hossain ,BDESH,6*,-,6,1,0,100.00,2,v Sri Lanka,Colombo (RPS),26 Jul 2019
30953,Mustafizur Rahman ,BDESH,18,-,14,3,0,128.57,2,v Sri Lanka,Colombo (RPS),26 Jul 2019
30954,Tamim Iqbal ,BDESH,19,-,31,2,0,61.29,1,v Sri Lanka,Colombo (RPS),28 Jul 2019
30955,Soumya Sarkar ,BDESH,11,-,13,1,0,84.61,1,v Sri Lanka,Colombo (RPS),28 Jul 2019
30956,Mohammad Mithun ,BDESH,12,-,23,1,0,52.17,1,v Sri Lanka,Colombo (RPS),28 Jul 2019
30957,Mushfiqur Rahim ,BDESH,98*,-,110,6,1,89.09,1,v Sri Lanka,Colombo (RPS),28 Jul 2019
30958,Mahmudullah ,BDESH,6,-,18,0,0,33.33,1,v Sri Lanka,Colombo (RPS),28 Jul 2019
30959,Sabbir Rahman ,BDESH,11,-,19,2,0,57.89,1,v Sri Lanka,Colombo (RPS),28 Jul 2019
30960,Mosaddek Hossain ,BDESH,13,-,27,0,0,48.14,1,v Sri Lanka,Colombo (RPS),28 Jul 2019
30961,Mehidy Hasan Miraz ,BDESH,43,-,49,6,0,87.75,1,v Sri Lanka,Colombo (RPS),28 Jul 2019
30962,Taijul Islam ,BDESH,3,-,9,0,0,33.33,1,v Sri Lanka,Colombo (RPS),28 Jul 2019
30963,Mustafizur Rahman ,BDESH,2*,-,2,0,0,100.00,1,v Sri Lanka,Colombo (RPS),28 Jul 2019
30964,Shafiul Islam ,BDESH,DNB,-,-,-,-,-,1,v Sri Lanka,Colombo (RPS),28 Jul 2019
30965,WIA Fernando ,SL,82,-,75,9,2,109.33,2,v Bangladesh,Colombo (RPS),28 Jul 2019
30966,FDM Karunaratne ,SL,15,-,29,1,0,51.72,2,v Bangladesh,Colombo (RPS),28 Jul 2019
30967,MDKJ Perera ,SL,30,-,34,3,0,88.23,2,v Bangladesh,Colombo (RPS),28 Jul 2019
30968,BKG Mendis ,SL,41*,-,74,4,0,55.40,2,v Bangladesh,Colombo (RPS),28 Jul 2019
30969,AD Mathews ,SL,52*,-,57,7,0,91.22,2,v Bangladesh,Colombo (RPS),28 Jul 2019
30970,I Udana ,SL,DNB,-,-,-,-,-,2,v Bangladesh,Colombo (RPS),28 Jul 2019
30971,HDRL Thirimanne ,SL,DNB,-,-,-,-,-,2,v Bangladesh,Colombo (RPS),28 Jul 2019
30972,CBRLS Kumara ,SL,DNB,-,-,-,-,-,2,v Bangladesh,Colombo (RPS),28 Jul 2019
30973,DM de Silva ,SL,DNB,-,-,-,-,-,2,v Bangladesh,Colombo (RPS),28 Jul 2019
30974,N Pradeep ,SL,DNB,-,-,-,-,-,2,v Bangladesh,Colombo (RPS),28 Jul 2019
30975,A Dananjaya ,SL,DNB,-,-,-,-,-,2,v Bangladesh,Colombo (RPS),28 Jul 2019
30976,WIA Fernando ,SL,6,-,14,0,0,42.85,1,v Bangladesh,Colombo (RPS),31 Jul 2019
30977,FDM Karunaratne ,SL,46,-,60,6,0,76.66,1,v Bangladesh,Colombo (RPS),31 Jul 2019
30978,MDKJ Perera ,SL,42,-,51,5,0,82.35,1,v Bangladesh,Colombo (RPS),31 Jul 2019
30979,BKG Mendis ,SL,54,-,58,5,1,93.10,1,v Bangladesh,Colombo (RPS),31 Jul 2019
30980,AD Mathews ,SL,87,-,90,8,1,96.66,1,v Bangladesh,Colombo (RPS),31 Jul 2019
30981,MD Shanaka ,SL,30,-,14,2,2,214.28,1,v Bangladesh,Colombo (RPS),31 Jul 2019
30982,GSNFG Jayasuriya ,SL,13,-,7,1,1,185.71,1,v Bangladesh,Colombo (RPS),31 Jul 2019
30983,PWH de Silva ,SL,12*,-,5,2,0,240.00,1,v Bangladesh,Colombo (RPS),31 Jul 2019
30984,A Dananjaya ,SL,0,-,1,0,0,0.00,1,v Bangladesh,Colombo (RPS),31 Jul 2019
30985,CAK Rajitha ,SL,0*,-,0,0,0,-,1,v Bangladesh,Colombo (RPS),31 Jul 2019
30986,CBRLS Kumara ,SL,DNB,-,-,-,-,-,1,v Bangladesh,Colombo (RPS),31 Jul 2019
30987,Anamul Haque ,BDESH,14,-,24,2,0,58.33,2,v Sri Lanka,Colombo (RPS),31 Jul 2019
30988,Tamim Iqbal ,BDESH,2,-,6,0,0,33.33,2,v Sri Lanka,Colombo (RPS),31 Jul 2019
30989,Soumya Sarkar ,BDESH,69,-,86,5,1,80.23,2,v Sri Lanka,Colombo (RPS),31 Jul 2019
30990,Mushfiqur Rahim ,BDESH,10,-,15,1,0,66.66,2,v Sri Lanka,Colombo (RPS),31 Jul 2019
30991,Mohammad Mithun ,BDESH,4,-,11,0,0,36.36,2,v Sri Lanka,Colombo (RPS),31 Jul 2019
30992,Mahmudullah ,BDESH,9,-,12,1,0,75.00,2,v Sri Lanka,Colombo (RPS),31 Jul 2019
30993,Sabbir Rahman ,BDESH,7,-,17,0,0,41.17,2,v Sri Lanka,Colombo (RPS),31 Jul 2019
30994,Mehidy Hasan Miraz ,BDESH,8,-,6,2,0,133.33,2,v Sri Lanka,Colombo (RPS),31 Jul 2019
30995,Taijul Islam ,BDESH,39*,-,28,5,1,139.28,2,v Sri Lanka,Colombo (RPS),31 Jul 2019
30996,Shafiul Islam ,BDESH,1,-,5,0,0,20.00,2,v Sri Lanka,Colombo (RPS),31 Jul 2019
30997,Rubel Hossain ,BDESH,2,-,6,0,0,33.33,2,v Sri Lanka,Colombo (RPS),31 Jul 2019
30998,Mohammed Shami ,INDIA,TDNB,-,-,-,-,-,-,v West Indies,Providence,8 Aug 2019
30999,KM Jadhav ,INDIA,TDNB,-,-,-,-,-,-,v West Indies,Providence,8 Aug 2019
31000,RA Jadeja ,INDIA,TDNB,-,-,-,-,-,-,v West Indies,Providence,8 Aug 2019
31001,RR Pant ,INDIA,TDNB,-,-,-,-,-,-,v West Indies,Providence,8 Aug 2019
31002,S Dhawan ,INDIA,TDNB,-,-,-,-,-,-,v West Indies,Providence,8 Aug 2019
31003,Kuldeep Yadav ,INDIA,TDNB,-,-,-,-,-,-,v West Indies,Providence,8 Aug 2019
31004,B Kumar ,INDIA,TDNB,-,-,-,-,-,-,v West Indies,Providence,8 Aug 2019
31005,V Kohli ,INDIA,TDNB,-,-,-,-,-,-,v West Indies,Providence,8 Aug 2019
31006,KK Ahmed ,INDIA,TDNB,-,-,-,-,-,-,v West Indies,Providence,8 Aug 2019
31007,RG Sharma ,INDIA,TDNB,-,-,-,-,-,-,v West Indies,Providence,8 Aug 2019
31008,SS Iyer ,INDIA,TDNB,-,-,-,-,-,-,v West Indies,Providence,8 Aug 2019
31009,CH Gayle ,WI,4,-,31,0,0,12.90,1,v India,Providence,8 Aug 2019
31010,E Lewis ,WI,40*,-,36,2,3,111.11,1,v India,Providence,8 Aug 2019
31011,SD Hope ,WI,6*,-,11,0,0,54.54,1,v India,Providence,8 Aug 2019
31012,JO Holder ,WI,DNB,-,-,-,-,-,1,v India,Providence,8 Aug 2019
31013,SO Hetmyer ,WI,DNB,-,-,-,-,-,1,v India,Providence,8 Aug 2019
31014,FA Allen ,WI,DNB,-,-,-,-,-,1,v India,Providence,8 Aug 2019
31015,CR Brathwaite ,WI,DNB,-,-,-,-,-,1,v India,Providence,8 Aug 2019
31016,RL Chase ,WI,DNB,-,-,-,-,-,1,v India,Providence,8 Aug 2019
31017,KAJ Roach ,WI,DNB,-,-,-,-,-,1,v India,Providence,8 Aug 2019
31018,N Pooran ,WI,DNB,-,-,-,-,-,1,v India,Providence,8 Aug 2019
31019,SS Cottrell ,WI,DNB,-,-,-,-,-,1,v India,Providence,8 Aug 2019
31020,S Dhawan ,INDIA,2,4,3,0,0,66.66,1,v West Indies,Port of Spain,11 Aug 2019
31021,RG Sharma ,INDIA,18,75,34,2,0,52.94,1,v West Indies,Port of Spain,11 Aug 2019
31022,V Kohli ,INDIA,120,179,125,14,1,96.00,1,v West Indies,Port of Spain,11 Aug 2019
31023,RR Pant ,INDIA,20,27,35,2,0,57.14,1,v West Indies,Port of Spain,11 Aug 2019
31024,SS Iyer ,INDIA,71,101,68,5,1,104.41,1,v West Indies,Port of Spain,11 Aug 2019
31025,KM Jadhav ,INDIA,16,27,14,2,0,114.28,1,v West Indies,Port of Spain,11 Aug 2019
31026,RA Jadeja ,INDIA,16*,24,16,1,0,100.00,1,v West Indies,Port of Spain,11 Aug 2019
31027,B Kumar ,INDIA,1,6,2,0,0,50.00,1,v West Indies,Port of Spain,11 Aug 2019
31028,Mohammed Shami ,INDIA,3*,11,5,0,0,60.00,1,v West Indies,Port of Spain,11 Aug 2019
31029,Kuldeep Yadav ,INDIA,DNB,-,-,-,-,-,1,v West Indies,Port of Spain,11 Aug 2019
31030,KK Ahmed ,INDIA,DNB,-,-,-,-,-,1,v West Indies,Port of Spain,11 Aug 2019
31031,CH Gayle ,WI,11,49,24,1,0,45.83,2,v India,Port of Spain,11 Aug 2019
31032,E Lewis ,WI,65,128,80,8,1,81.25,2,v India,Port of Spain,11 Aug 2019
31033,SD Hope ,WI,5,14,10,0,0,50.00,2,v India,Port of Spain,11 Aug 2019
31034,SO Hetmyer ,WI,18,31,20,2,0,90.00,2,v India,Port of Spain,11 Aug 2019
31035,N Pooran ,WI,42,69,52,4,1,80.76,2,v India,Port of Spain,11 Aug 2019
31036,RL Chase ,WI,18,34,23,0,0,78.26,2,v India,Port of Spain,11 Aug 2019
31037,JO Holder ,WI,13*,38,19,0,0,68.42,2,v India,Port of Spain,11 Aug 2019
31038,CR Brathwaite ,WI,0,5,3,0,0,0.00,2,v India,Port of Spain,11 Aug 2019
31039,KAJ Roach ,WI,0,5,3,0,0,0.00,2,v India,Port of Spain,11 Aug 2019
31040,SS Cottrell ,WI,17,23,18,2,1,94.44,2,v India,Port of Spain,11 Aug 2019
31041,O Thomas ,WI,0,4,1,0,0,0.00,2,v India,Port of Spain,11 Aug 2019
31042,TP Ura ,PNG,54,-,63,5,2,85.71,1,v Oman,Aberdeen,14 Aug 2019
31043,G Toka ,PNG,29,-,47,2,0,61.70,1,v Oman,Aberdeen,14 Aug 2019
31044,A Vala ,PNG,24,-,40,0,0,60.00,1,v Oman,Aberdeen,14 Aug 2019
31045,L Siaka ,PNG,41,-,57,2,0,71.92,1,v Oman,Aberdeen,14 Aug 2019
31046,CJA Amini ,PNG,7,-,10,0,0,70.00,1,v Oman,Aberdeen,14 Aug 2019
31047,S Bau ,PNG,15,-,12,0,1,125.00,1,v Oman,Aberdeen,14 Aug 2019
31048,K Doriga ,PNG,1,-,5,0,0,20.00,1,v Oman,Aberdeen,14 Aug 2019
31049,CA Soper ,PNG,29*,-,43,1,1,67.44,1,v Oman,Aberdeen,14 Aug 2019
31050,N Vanua ,PNG,4,-,9,0,0,44.44,1,v Oman,Aberdeen,14 Aug 2019
31051,D Ravu ,PNG,6*,-,15,0,0,40.00,1,v Oman,Aberdeen,14 Aug 2019
31052,N Pokana ,PNG,DNB,-,-,-,-,-,1,v Oman,Aberdeen,14 Aug 2019
31053,Khawar Ali ,OMAN,9,-,27,0,0,33.33,2,v P.N.G.,Aberdeen,14 Aug 2019
31054,Jatinder Singh ,OMAN,20,-,41,2,0,48.78,2,v P.N.G.,Aberdeen,14 Aug 2019
31055,Aqib Ilyas ,OMAN,41,-,41,4,0,100.00,2,v P.N.G.,Aberdeen,14 Aug 2019
31056,Zeeshan Maqsood ,OMAN,21,-,32,1,0,65.62,2,v P.N.G.,Aberdeen,14 Aug 2019
31057,Mohammad Nadeem ,OMAN,6,-,18,0,0,33.33,2,v P.N.G.,Aberdeen,14 Aug 2019
31058,Suraj Kumar ,OMAN,24,-,33,2,0,72.72,2,v P.N.G.,Aberdeen,14 Aug 2019
31059,Sandeep Goud ,OMAN,67*,-,72,2,3,93.05,2,v P.N.G.,Aberdeen,14 Aug 2019
31060,Fayyaz Butt ,OMAN,32*,-,32,2,0,100.00,2,v P.N.G.,Aberdeen,14 Aug 2019
31061,Jay Odedra ,OMAN,DNB,-,-,-,-,-,2,v P.N.G.,Aberdeen,14 Aug 2019
31062,Kaleemullah ,OMAN,DNB,-,-,-,-,-,2,v P.N.G.,Aberdeen,14 Aug 2019
31063,Bilal Khan ,OMAN,DNB,-,-,-,-,-,2,v P.N.G.,Aberdeen,14 Aug 2019
31064,CH Gayle ,WI,72,64,41,8,5,175.60,1,v India,Port of Spain,14 Aug 2019
31065,E Lewis ,WI,43,57,29,5,3,148.27,1,v India,Port of Spain,14 Aug 2019
31066,SD Hope ,WI,24,61,52,1,0,46.15,1,v India,Port of Spain,14 Aug 2019
31067,SO Hetmyer ,WI,25,51,32,1,0,78.12,1,v India,Port of Spain,14 Aug 2019
31068,N Pooran ,WI,30,24,16,1,3,187.50,1,v India,Port of Spain,14 Aug 2019
31069,JO Holder ,WI,14,32,20,0,0,70.00,1,v India,Port of Spain,14 Aug 2019
31070,CR Brathwaite ,WI,16,20,14,1,1,114.28,1,v India,Port of Spain,14 Aug 2019
31071,FA Allen ,WI,6*,12,7,1,0,85.71,1,v India,Port of Spain,14 Aug 2019
31072,KMA Paul ,WI,0*,2,0,0,0,-,1,v India,Port of Spain,14 Aug 2019
31073,RL Chase ,WI,DNB,-,-,-,-,-,1,v India,Port of Spain,14 Aug 2019
31074,KAJ Roach ,WI,DNB,-,-,-,-,-,1,v India,Port of Spain,14 Aug 2019
31075,RG Sharma ,INDIA,10,13,6,2,0,166.66,2,v West Indies,Port of Spain,14 Aug 2019
31076,S Dhawan ,INDIA,36,53,36,5,0,100.00,2,v West Indies,Port of Spain,14 Aug 2019
31077,V Kohli ,INDIA,114*,127,99,14,0,115.15,2,v West Indies,Port of Spain,14 Aug 2019
31078,RR Pant ,INDIA,0,3,1,0,0,0.00,2,v West Indies,Port of Spain,14 Aug 2019
31079,SS Iyer ,INDIA,65,65,41,3,5,158.53,2,v West Indies,Port of Spain,14 Aug 2019
31080,KM Jadhav ,INDIA,19*,20,12,1,1,158.33,2,v West Indies,Port of Spain,14 Aug 2019
31081,RA Jadeja ,INDIA,DNB,-,-,-,-,-,2,v West Indies,Port of Spain,14 Aug 2019
31082,Mohammed Shami ,INDIA,DNB,-,-,-,-,-,2,v West Indies,Port of Spain,14 Aug 2019
31083,B Kumar ,INDIA,DNB,-,-,-,-,-,2,v West Indies,Port of Spain,14 Aug 2019
31084,KK Ahmed ,INDIA,DNB,-,-,-,-,-,2,v West Indies,Port of Spain,14 Aug 2019
31085,YS Chahal ,INDIA,DNB,-,-,-,-,-,2,v West Indies,Port of Spain,14 Aug 2019
31086,MH Cross ,SCOT,33,-,43,2,1,76.74,1,v Oman,Aberdeen,15 Aug 2019
31087,KJ Coetzer ,SCOT,56,-,72,4,1,77.77,1,v Oman,Aberdeen,15 Aug 2019
31088,CS MacLeod ,SCOT,3,-,3,0,0,100.00,1,v Oman,Aberdeen,15 Aug 2019
31089,RD Berrington ,SCOT,11,-,24,0,0,45.83,1,v Oman,Aberdeen,15 Aug 2019
31090,HG Munsey ,SCOT,6,-,8,1,0,75.00,1,v Oman,Aberdeen,15 Aug 2019
31091,CD Wallace ,SCOT,36,-,54,2,0,66.66,1,v Oman,Aberdeen,15 Aug 2019
31092,TB Sole ,SCOT,1,-,5,0,0,20.00,1,v Oman,Aberdeen,15 Aug 2019
31093,SM Sharif ,SCOT,12,-,31,0,0,38.70,1,v Oman,Aberdeen,15 Aug 2019
31094,MRJ Watt ,SCOT,2,-,16,0,0,12.50,1,v Oman,Aberdeen,15 Aug 2019
31095,AC Evans ,SCOT,4,-,10,0,0,40.00,1,v Oman,Aberdeen,15 Aug 2019
31096,A Neill ,SCOT,0*,-,3,0,0,0.00,1,v Oman,Aberdeen,15 Aug 2019
31097,Khawar Ali ,OMAN,79*,-,140,5,2,56.42,2,v Scotland,Aberdeen,15 Aug 2019
31098,Jatinder Singh ,OMAN,19,-,35,0,0,54.28,2,v Scotland,Aberdeen,15 Aug 2019
31099,Aqib Ilyas ,OMAN,61,-,92,4,0,66.30,2,v Scotland,Aberdeen,15 Aug 2019
31100,Zeeshan Maqsood ,OMAN,1*,-,4,0,0,25.00,2,v Scotland,Aberdeen,15 Aug 2019
31101,Kaleemullah ,OMAN,DNB,-,-,-,-,-,2,v Scotland,Aberdeen,15 Aug 2019
31102,Aamir Kaleem ,OMAN,DNB,-,-,-,-,-,2,v Scotland,Aberdeen,15 Aug 2019
31103,Sandeep Goud ,OMAN,DNB,-,-,-,-,-,2,v Scotland,Aberdeen,15 Aug 2019
31104,Khurram Nawaz ,OMAN,DNB,-,-,-,-,-,2,v Scotland,Aberdeen,15 Aug 2019
31105,Fayyaz Butt ,OMAN,DNB,-,-,-,-,-,2,v Scotland,Aberdeen,15 Aug 2019
31106,Suraj Kumar ,OMAN,DNB,-,-,-,-,-,2,v Scotland,Aberdeen,15 Aug 2019
31107,Mohammad Nadeem ,OMAN,DNB,-,-,-,-,-,2,v Scotland,Aberdeen,15 Aug 2019
31108,TP Ura ,PNG,46,-,47,5,1,97.87,1,v Scotland,Aberdeen,17 Aug 2019
31109,G Toka ,PNG,16,-,38,0,0,42.10,1,v Scotland,Aberdeen,17 Aug 2019
31110,A Vala ,PNG,36,-,57,1,0,63.15,1,v Scotland,Aberdeen,17 Aug 2019
31111,L Siaka ,PNG,2,-,4,0,0,50.00,1,v Scotland,Aberdeen,17 Aug 2019
31112,CJA Amini ,PNG,32,-,59,2,0,54.23,1,v Scotland,Aberdeen,17 Aug 2019
31113,S Bau ,PNG,1,-,11,0,0,9.09,1,v Scotland,Aberdeen,17 Aug 2019
31114,K Doriga ,PNG,39*,-,40,3,0,97.50,1,v Scotland,Aberdeen,17 Aug 2019
31115,CA Soper ,PNG,6,-,11,0,0,54.54,1,v Scotland,Aberdeen,17 Aug 2019
31116,N Vanua ,PNG,5,-,15,0,0,33.33,1,v Scotland,Aberdeen,17 Aug 2019
31117,D Ravu ,PNG,0,-,4,0,0,0.00,1,v Scotland,Aberdeen,17 Aug 2019
31118,N Pokana ,PNG,6*,-,15,0,0,40.00,1,v Scotland,Aberdeen,17 Aug 2019
31119,MH Cross ,SCOT,7,-,19,1,0,36.84,2,v P.N.G.,Aberdeen,17 Aug 2019
31120,KJ Coetzer ,SCOT,96,-,123,9,2,78.04,2,v P.N.G.,Aberdeen,17 Aug 2019
31121,CS MacLeod ,SCOT,36,-,59,4,0,61.01,2,v P.N.G.,Aberdeen,17 Aug 2019
31122,HG Munsey ,SCOT,0,-,6,0,0,0.00,2,v P.N.G.,Aberdeen,17 Aug 2019
31123,RD Berrington ,SCOT,22,-,32,2,0,68.75,2,v P.N.G.,Aberdeen,17 Aug 2019
31124,CD Wallace ,SCOT,11,-,22,1,0,50.00,2,v P.N.G.,Aberdeen,17 Aug 2019
31125,MA Leask ,SCOT,19,-,22,2,0,86.36,2,v P.N.G.,Aberdeen,17 Aug 2019
31126,SM Sharif ,SCOT,7*,-,6,0,1,116.66,2,v P.N.G.,Aberdeen,17 Aug 2019
31127,MRJ Watt ,SCOT,4*,-,4,1,0,100.00,2,v P.N.G.,Aberdeen,17 Aug 2019
31128,GT Main ,SCOT,DNB,-,-,-,-,-,2,v P.N.G.,Aberdeen,17 Aug 2019
31129,Hamza Tahir ,SCOT,DNB,-,-,-,-,-,2,v P.N.G.,Aberdeen,17 Aug 2019
31130,MH Cross ,SCOT,59,-,102,2,0,57.84,1,v Oman,Aberdeen,18 Aug 2019
31131,KJ Coetzer ,SCOT,0,-,1,0,0,0.00,1,v Oman,Aberdeen,18 Aug 2019
31132,CS MacLeod ,SCOT,8,-,22,2,0,36.36,1,v Oman,Aberdeen,18 Aug 2019
31133,HG Munsey ,SCOT,13,-,20,1,0,65.00,1,v Oman,Aberdeen,18 Aug 2019
31134,RD Berrington ,SCOT,68,-,87,2,2,78.16,1,v Oman,Aberdeen,18 Aug 2019
31135,MA Leask ,SCOT,0,-,1,0,0,0.00,1,v Oman,Aberdeen,18 Aug 2019
31136,CD Wallace ,SCOT,53*,-,49,2,2,108.16,1,v Oman,Aberdeen,18 Aug 2019
31137,TB Sole ,SCOT,3,-,6,0,0,50.00,1,v Oman,Aberdeen,18 Aug 2019
31138,SM Sharif ,SCOT,15*,-,13,1,0,115.38,1,v Oman,Aberdeen,18 Aug 2019
31139,Hamza Tahir ,SCOT,DNB,-,-,-,-,-,1,v Oman,Aberdeen,18 Aug 2019
31140,MRJ Watt ,SCOT,DNB,-,-,-,-,-,1,v Oman,Aberdeen,18 Aug 2019
31141,Khawar Ali ,OMAN,5,-,15,1,0,33.33,2,v Scotland,Aberdeen,18 Aug 2019
31142,Jatinder Singh ,OMAN,23,-,54,0,0,42.59,2,v Scotland,Aberdeen,18 Aug 2019
31143,Aqib Ilyas ,OMAN,45,-,58,4,0,77.58,2,v Scotland,Aberdeen,18 Aug 2019
31144,Zeeshan Maqsood ,OMAN,0,-,8,0,0,0.00,2,v Scotland,Aberdeen,18 Aug 2019
31145,AV Lalcheta ,OMAN,6,-,22,0,0,27.27,2,v Scotland,Aberdeen,18 Aug 2019
31146,Aamir Kaleem ,OMAN,13,-,16,1,0,81.25,2,v Scotland,Aberdeen,18 Aug 2019
31147,Suraj Kumar ,OMAN,1,-,4,0,0,25.00,2,v Scotland,Aberdeen,18 Aug 2019
31148,Sandeep Goud ,OMAN,32,-,33,2,3,96.96,2,v Scotland,Aberdeen,18 Aug 2019
31149,Khurram Nawaz ,OMAN,9,-,15,0,0,60.00,2,v Scotland,Aberdeen,18 Aug 2019
31150,Fayyaz Butt ,OMAN,0,-,1,0,0,0.00,2,v Scotland,Aberdeen,18 Aug 2019
31151,Bilal Khan ,OMAN,1*,-,4,0,0,25.00,2,v Scotland,Aberdeen,18 Aug 2019
31152,MH Cross ,SCOT,8,-,25,0,0,32.00,1,v P.N.G.,Aberdeen,20 Aug 2019
31153,KJ Coetzer ,SCOT,62,-,91,7,2,68.13,1,v P.N.G.,Aberdeen,20 Aug 2019
31154,CS MacLeod ,SCOT,9,-,25,2,0,36.00,1,v P.N.G.,Aberdeen,20 Aug 2019
31155,HG Munsey ,SCOT,34,-,61,4,0,55.73,1,v P.N.G.,Aberdeen,20 Aug 2019
31156,RD Berrington ,SCOT,81,-,64,1,6,126.56,1,v P.N.G.,Aberdeen,20 Aug 2019
31157,CD Wallace ,SCOT,16,-,18,2,0,88.88,1,v P.N.G.,Aberdeen,20 Aug 2019
31158,MA Leask ,SCOT,12,-,11,1,0,109.09,1,v P.N.G.,Aberdeen,20 Aug 2019
31159,TB Sole ,SCOT,5*,-,3,1,0,166.66,1,v P.N.G.,Aberdeen,20 Aug 2019
31160,SM Sharif ,SCOT,4*,-,2,0,0,200.00,1,v P.N.G.,Aberdeen,20 Aug 2019
31161,Hamza Tahir ,SCOT,DNB,-,-,-,-,-,1,v P.N.G.,Aberdeen,20 Aug 2019
31162,MRJ Watt ,SCOT,DNB,-,-,-,-,-,1,v P.N.G.,Aberdeen,20 Aug 2019
31163,TP Ura ,PNG,0,-,7,0,0,0.00,2,v Scotland,Aberdeen,20 Aug 2019
31164,G Toka ,PNG,20,-,40,2,0,50.00,2,v Scotland,Aberdeen,20 Aug 2019
31165,A Vala ,PNG,48,-,90,2,1,53.33,2,v Scotland,Aberdeen,20 Aug 2019
31166,L Siaka ,PNG,33,-,42,2,1,78.57,2,v Scotland,Aberdeen,20 Aug 2019
31167,K Doriga ,PNG,2,-,3,0,0,66.66,2,v Scotland,Aberdeen,20 Aug 2019
31168,CJA Amini ,PNG,23,-,34,1,0,67.64,2,v Scotland,Aberdeen,20 Aug 2019
31169,N Vanua ,PNG,4,-,4,1,0,100.00,2,v Scotland,Aberdeen,20 Aug 2019
31170,S Bau ,PNG,6,-,16,0,0,37.50,2,v Scotland,Aberdeen,20 Aug 2019
31171,CA Soper ,PNG,12,-,21,0,0,57.14,2,v Scotland,Aberdeen,20 Aug 2019
31172,D Ravu ,PNG,38*,-,38,2,2,100.00,2,v Scotland,Aberdeen,20 Aug 2019
